player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Kevin Gameiro,France,Sevilla,Forward,31.0,2112.0,9.0,9.0,"['Right Defensive Midfield', 'Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing', 'Left Center Back']","['Left Center Forward', 'Center Forward', 'Left Defensive Midfield', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Back', 'Center Attacking Midfield', 'Center Forward', 'Right Wing', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Defensive Midfield', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward']",23.466666666666665
Keylor Navas Gamboa,Costa Rica,Real Madrid,Goalkeeper,34.0,3060.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",34.0
Kléper Laveran Lima Ferreira,Portugal,Real Madrid,Defender,21.0,1886.0,0.0,1.0,"['Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back']",20.955555555555556
Laureano Sanabria Ruiz,Spain,RC Deportivo La Coruña,Defender,23.0,1571.0,7.0,4.0,"['Right Back', 'Center Forward', 'Right Midfield', 'Right Center Forward', 'Left Back', 'Right Wing', 'Left Center Back']","['Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Center Back', 'Left Back', 'Right Back', 'Right Back', 'Right Back', 'Right Midfield', 'Right Back', 'Right Midfield', 'Center Forward', 'Right Back', 'Left Back', 'Right Back', 'Right Wing', 'Right Back', 'Right Back', 'Right Center Forward', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",17.455555555555556
Leandro Damião da Silva dos Santos,Brazil,Real Betis,Forward,3.0,136.0,2.0,1.0,"['Center Forward', 'Right Center Forward', 'Left Wing']","['Right Center Forward', 'Right Center Forward', 'Left Wing', 'Center Forward']",1.511111111111111
Leonardo Carrilho Baptistão,Brazil,Villarreal,Forward,26.0,1311.0,14.0,7.0,"['Right Midfield', 'Left Center Forward', 'Right Center Forward']","['Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward']",14.566666666666666
Lionel Andrés Messi Cuccittini,Argentina,Barcelona,Forward,33.0,2732.0,2.0,2.0,"['Center Forward', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Right Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Center Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Center Midfield', 'Right Wing', 'Right Wing', 'Right Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Wing']",30.355555555555554
Lluís López Mármol,Spain,Espanyol,0,0.0,0.0,0.0,0.0,[],[],0.0
Lucas Alfonso Orbán Alegre,Argentina,Levante UD,Defender,10.0,822.0,1.0,2.0,"['Center Attacking Midfield', 'Center Defensive Midfield', 'Right Back', 'Left Back']","['Left Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",9.133333333333333
Lucas Hernández Pi,France,Atlético Madrid,Defender,10.0,842.0,2.0,0.0,"['Left Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Back']",9.355555555555556
Lucas Pérez Martínez,Spain,RC Deportivo La Coruña,Forward,36.0,3143.0,1.0,5.0,"['Center Forward', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Wing', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward']",34.922222222222224
Lucas Vázquez Iglesias,Spain,Real Madrid,Forward,25.0,1276.0,15.0,3.0,"['Right Attacking Midfield', 'Right Back', 'Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Left Back', 'Right Wing']","['Right Wing', 'Center Forward', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Right Back', 'Right Midfield', 'Right Wing', 'Right Back', 'Right Center Midfield', 'Left Wing', 'Right Back', 'Left Back', 'Right Wing', 'Right Back', 'Right Wing', 'Right Wing', 'Right Wing', 'Center Forward', 'Left Wing', 'Left Wing', 'Right Wing', 'Right Attacking Midfield', 'Left Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Midfield', 'Center Forward', 'Right Midfield', 'Center Forward', 'Right Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Right Wing']",14.177777777777777
Luciano Vietto,Argentina,Atlético Madrid,Forward,19.0,982.0,7.0,11.0,"['Right Defensive Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Right Center Forward', 'Right Wing']","['Center Forward', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Right Midfield', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Defensive Midfield', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Right Center Forward', 'Right Wing', 'Right Defensive Midfield']",10.911111111111111
Luis Alberto Romero Alconchel,Spain,RC Deportivo La Coruña,Midfielder,29.0,2110.0,4.0,12.0,"['Left Center Midfield', 'Left Midfield', 'Right Midfield', 'Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Right Center Forward', 'Left Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Left Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Left Midfield', 'Left Wing', 'Right Center Forward', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Center Forward', 'Right Midfield', 'Left Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Forward']",23.444444444444443
Luis Alberto Suárez Díaz,Uruguay,Barcelona,Forward,35.0,3150.0,0.0,0.0,"['Left Center Forward', 'Center Forward', 'Right Wing']","['Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",35.0
Luis Carlos Correia Pinto,Portugal,RC Deportivo La Coruña,Defender,20.0,1147.0,9.0,4.0,"['Right Back', 'Left Center Midfield', 'Left Wing Back', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Back']","['Left Wing Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Back', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Right Midfield', 'Left Back', 'Left Back', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Back', 'Left Wing', 'Left Wing', 'Left Back', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Center Midfield']",12.744444444444444
Luis Carlos Fariña Olivera,Argentina,Rayo Vallecano,Midfielder,3.0,63.0,3.0,0.0,"['Center Attacking Midfield', 'Right Center Forward', 'Left Midfield']","['Center Attacking Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Right Center Forward']",0.7
Luis Hernández Rodríguez,Spain,Sporting Gijón,Defender,36.0,3240.0,0.0,0.0,"['Center Attacking Midfield', 'Right Back', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Center Back', 'Center Attacking Midfield', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",36.0
Luis Miguel Sánchez Benítez,Spain,Sevilla,0,0.0,0.0,0.0,0.0,[],[],0.0
Luka Modrić,Croatia,Real Madrid,Midfielder,32.0,2622.0,1.0,11.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Center Midfield']","['Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Center Forward', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield']",29.133333333333333
Lévy Clément Madinda,Gabon,Celta Vigo,Forward,1.0,2.0,1.0,0.0,['Right Wing'],['Right Wing'],0.022222222222222223
Mamadou Sylla Diallo,Senegal,Espanyol,Forward,14.0,377.0,12.0,1.0,"['Right Defensive Midfield', 'Left Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Wing Back', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Back']","['Center Forward', 'Center Forward', 'Right Wing Back', 'Left Midfield', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Wing', 'Left Center Forward', 'Left Back', 'Left Center Forward', 'Right Defensive Midfield', 'Left Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward']",4.188888888888889
Manuel Agudo Durán,Spain,Celta Vigo,Forward,29.0,2479.0,2.0,5.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Center Forward', 'Left Wing', 'Center Attacking Midfield']","['Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Left Center Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Right Defensive Midfield', 'Left Wing', 'Left Wing', 'Left Midfield']",27.544444444444444
Manuel Castellano Castro,Spain,Eibar,Defender,10.0,569.0,5.0,1.0,"['Right Back', 'Left Center Forward', 'Right Center Back', 'Center Attacking Midfield', 'Left Back', 'Left Center Back']","['Left Back', 'Right Back', 'Center Attacking Midfield', 'Right Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Right Center Back', 'Left Center Forward', 'Left Back', 'Left Center Back']",6.322222222222222
Manuel Fernández Muñíz,Spain,RC Deportivo La Coruña,Goalkeeper,9.0,776.0,1.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",8.622222222222222
Manuel Pablo García Díaz,Spain,RC Deportivo La Coruña,Defender,3.0,177.0,1.0,1.0,"['Right Back', 'Left Back', 'Left Center Back']","['Right Back', 'Left Back', 'Left Center Back']",1.9666666666666666
Manuel Rolando Iturra Urrutia,Chile,Rayo Vallecano,Midfielder,6.0,412.0,2.0,1.0,"['Right Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Center Back', 'Right Wing']","['Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Back', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Wing']",4.5777777777777775
Manuel Trigueros Muñoz,Spain,Villarreal,Midfielder,31.0,2139.0,7.0,10.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Wing']","['Right Defensive Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Wing', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Right Midfield']",23.766666666666666
