player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Loïc Perrin,France,Saint-Étienne,Defender,24.0,2115.0,0.0,1.0,"['Center Attacking Midfield', 'Center Back', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Center Attacking Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back']",23.5
Lucas Ariel Ocampos,Argentina,Marseille,Forward,17.0,802.0,10.0,4.0,"['Left Center Midfield', 'Left Wing Back', 'Left Midfield', 'Center Forward', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Left Wing Back', 'Left Midfield', 'Center Forward', 'Left Center Midfield', 'Right Center Midfield', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing']",8.911111111111111
Lucas Bobe de Belleville,France,Bordeaux,0,0.0,0.0,0.0,0.0,[],[],0.0
Lucas Deaux,France,Nantes,Midfielder,16.0,1195.0,3.0,3.0,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Back', 'Right Wing', 'Left Center Back']","['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Wing', 'Right Defensive Midfield', 'Left Center Back', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Defensive Midfield', 'Left Center Back']",13.277777777777779
Lucas Mocio,France,Lyon,0,0.0,0.0,0.0,0.0,[],[],0.0
Lucas Rodrigues Moura da Silva,Brazil,Paris Saint-Germain,Forward,35.0,2275.0,10.0,15.0,"['Left Center Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Wing', 'Right Wing']","['Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Center Forward', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Midfield', 'Left Wing', 'Right Wing', 'Left Center Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing']",25.27777777777778
Lucas Silva Borges,Brazil,Marseille,Midfielder,22.0,1075.0,11.0,10.0,"['Right Back', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Back', 'Right Wing', 'Left Center Back']","['Left Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Back', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Wing', 'Right Defensive Midfield', 'Left Wing', 'Right Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Wing', 'Left Center Midfield', 'Left Center Back', 'Right Defensive Midfield', 'Left Wing', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield']",11.944444444444445
Lucas Tousart,France,Lyon,Midfielder,1.0,60.0,0.0,1.0,['Center Defensive Midfield'],['Center Defensive Midfield'],0.6666666666666666
Ludovic Baal,French Guiana,Rennes,Defender,22.0,1529.0,4.0,7.0,"['Left Wing Back', 'Left Midfield', 'Left Wing', 'Left Back', 'Right Wing', 'Left Center Back']","['Right Wing', 'Left Wing', 'Left Midfield', 'Left Back', 'Left Wing', 'Left Midfield', 'Left Wing Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Center Back', 'Left Back', 'Left Back', 'Left Wing', 'Left Midfield', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing Back', 'Left Back', 'Left Wing Back', 'Left Wing Back', 'Left Wing Back', 'Left Wing Back', 'Left Wing Back']",16.988888888888887
Ludovic Blas,France,Guingamp,Midfielder,14.0,666.0,8.0,5.0,"['Right Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Left Center Forward', 'Right Center Midfield', 'Right Wing']","['Right Midfield', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Left Center Forward', 'Right Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Midfield', 'Left Defensive Midfield']",7.4
Ludovic Butelle,France,Angers,Goalkeeper,19.0,1710.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",19.0
Ludovic Lamine Sané,Senegal,Bordeaux,Defender,13.0,971.0,2.0,2.0,"['Right Back', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Midfield', 'Right Center Back', 'Left Center Back']","['Center Defensive Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Right Back', 'Left Center Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Right Center Back', 'Left Center Back', 'Right Midfield', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",10.78888888888889
Lyes Hafid Houri,France,Bastia,0,0.0,0.0,0.0,0.0,[],[],0.0
Léo Dubois,France,Nantes,Defender,24.0,1985.0,2.0,1.0,"['Center Attacking Midfield', 'Right Back', 'Left Back']","['Right Back', 'Right Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Right Back', 'Right Back', 'Center Attacking Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back', 'Right Back']",22.055555555555557
Lévy Koffi Djidji,Côte d'Ivoire,Nantes,Defender,22.0,1806.0,2.0,3.0,"['Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",20.066666666666666
Mahamadou Bamba N''Diaye,Mali,Troyes,Defender,1.0,19.0,1.0,0.0,"['Right Center Back', 'Left Center Back']","['Right Center Back', 'Left Center Back']",0.2111111111111111
Mahamane El-Hadj Traoré,Mali,OGC Nice,Midfielder,12.0,432.0,8.0,4.0,"['Right Back', 'Left Center Midfield', 'Center Defensive Midfield', 'Center Forward', 'Right Center Midfield', 'Left Center Forward', 'Center Attacking Midfield']","['Left Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Center Forward', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Center Forward', 'Right Back']",4.8
Malcom Filipe Silva de Oliveira,Brazil,Bordeaux,Forward,11.0,499.0,7.0,2.0,"['Right Back', 'Left Center Midfield', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Left Center Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Center Midfield', 'Right Center Forward', 'Right Midfield', 'Right Back', 'Right Midfield', 'Right Wing', 'Left Midfield', 'Left Wing']",5.544444444444444
Mamadou Doucouré,France,Paris Saint-Germain,0,0.0,0.0,0.0,0.0,[],[],0.0
Mamadou N''Diaye,Senegal,Montpellier,Defender,8.0,164.0,7.0,1.0,"['Right Back', 'Left Center Midfield', 'Left Wing Back', 'Right Defensive Midfield', 'Center Forward', 'Left Defensive Midfield', 'Left Wing', 'Left Back']","['Left Back', 'Left Wing Back', 'Left Defensive Midfield', 'Center Forward', 'Left Center Midfield', 'Right Back', 'Left Back', 'Left Wing', 'Left Back', 'Right Defensive Midfield', 'Left Back']",1.8222222222222222
Mamadou Samassa,Mali,Guingamp,Goalkeeper,1.0,90.0,0.0,0.0,['Goalkeeper'],['Goalkeeper'],1.0
Mana Dembélé,Mali,Guingamp,Forward,13.0,459.0,9.0,3.0,"['Right Defensive Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Right Center Forward']","['Left Center Forward', 'Right Midfield', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Defensive Midfield', 'Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Right Midfield', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Right Midfield']",5.1
Mapou Yanga-Mbiwa,France,Lyon,Defender,27.0,2351.0,0.0,2.0,"['Center Back', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",26.122222222222224
Marc Vidal,France,Toulouse,0,0.0,0.0,0.0,0.0,[],[],0.0
Marcel Tisserand,"Congo, (Kinshasa)",Toulouse,Defender,33.0,2868.0,1.0,3.0,"['Center Attacking Midfield', 'Right Back', 'Right Center Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Attacking Midfield', 'Left Center Back', 'Left Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",31.866666666666667
Marco Verratti,Italy,Paris Saint-Germain,Midfielder,17.0,1049.0,6.0,5.0,"['Center Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield']","['Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield']",11.655555555555555
Marcos Aoás Corrêa,Brazil,Paris Saint-Germain,Defender,28.0,1857.0,9.0,2.0,"['Right Back', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Back', 'Center Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Right Back', 'Left Center Back', 'Right Center Back', 'Right Back', 'Left Center Back', 'Left Center Back', 'Right Center Midfield', 'Center Defensive Midfield']",20.633333333333333
Marcos Paulo Mesquita Lopes,Portugal,AS Monaco,Forward,14.0,658.0,7.0,6.0,"['Right Back', 'Left Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Center Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Midfield', 'Right Wing', 'Right Midfield', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Back', 'Right Wing', 'Left Midfield', 'Right Wing', 'Right Wing']",7.311111111111111
Marcus Coco,France,Guingamp,Midfielder,30.0,1763.0,10.0,15.0,"['Left Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Midfield', 'Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Right Center Forward', 'Right Wing']","['Right Center Forward', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Center Forward', 'Right Midfield', 'Left Center Forward', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Center Forward', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Midfield', 'Right Center Midfield', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Wing', 'Left Midfield', 'Right Midfield', 'Right Midfield', 'Right Center Forward', 'Right Center Forward', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Right Midfield', 'Right Midfield']",19.58888888888889
Mario Lemina,Gabon,Marseille,Midfielder,4.0,334.0,0.0,1.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Wing']","['Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Wing', 'Left Defensive Midfield']",3.7111111111111112
Mario Pašalić,Croatia,AS Monaco,Midfielder,16.0,1007.0,4.0,6.0,"['Right Defensive Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Right Center Back', 'Center Attacking Midfield', 'Left Back']","['Left Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Center Forward', 'Left Defensive Midfield', 'Left Back', 'Left Defensive Midfield', 'Right Center Back', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Center Attacking Midfield']",11.188888888888888
Marko Baša,Montenegro,Lille,Defender,15.0,1330.0,0.0,1.0,"['Center Back', 'Right Center Forward', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Forward', 'Left Center Back', 'Left Center Back', 'Left Center Back']",14.777777777777779
Martin Braithwaite Christensen,Denmark,Toulouse,Forward,36.0,2940.0,3.0,9.0,"['Right Attacking Midfield', 'Right Back', 'Left Center Midfield', 'Left Midfield', 'Center Forward', 'Left Attacking Midfield', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Wing', 'Left Wing', 'Right Attacking Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Center Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Left Midfield', 'Left Center Midfield', 'Left Center Forward', 'Left Attacking Midfield', 'Right Wing', 'Left Wing', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Right Back', 'Left Center Forward', 'Right Midfield', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Midfield', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",32.666666666666664
