player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents,league
Marcelo Alfonso Díaz Rojas,Chile,Hamburger SV,Midfielder,11.0,487.0,7.0,2.0,"['Center Defensive Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Defensive Midfield']","['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Wing', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Wing', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield']",5.411111111111111,bundesliga
Marcelo Antônio Guedes Filho,Brazil,Hannover 96,Defender,19.0,1710.0,0.0,0.0,"['Center Back', 'Right Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",19.0,bundesliga
Marco Höger,Germany,Schalke 04,Midfielder,5.0,190.0,2.0,3.0,"['Right Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Center Forward', 'Left Defensive Midfield']","['Right Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Forward', 'Left Defensive Midfield']",2.111111111111111,bundesliga
Marco Jhonfai Fabián De La Mora,Mexico,Eintracht Frankfurt,Midfielder,11.0,805.0,2.0,4.0,"['Right Center Midfield', 'Left Midfield', 'Right Wing', 'Center Forward', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing', 'Left Center Forward']","['Center Attacking Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Wing', 'Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Center Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Forward']",8.944444444444445,bundesliga
Marco Reus,Germany,Borussia Dortmund,Forward,26.0,1922.0,2.0,17.0,"['Left Midfield', 'Right Wing', 'Left Center Midfield', 'Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Center Forward']","['Left Wing', 'Left Wing', 'Left Wing', 'Left Center Midfield', 'Left Midfield', 'Left Center Forward', 'Left Wing', 'Right Wing', 'Left Center Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Center Forward', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Right Wing']",21.355555555555554,bundesliga
Marco Russ,Germany,Eintracht Frankfurt,Defender,28.0,2360.0,2.0,2.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Left Defensive Midfield']","['Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Left Defensive Midfield', 'Left Center Back', 'Right Center Back', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Left Center Back', 'Center Defensive Midfield', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield']",26.22222222222222,bundesliga
Marco Sailer,Germany,Darmstadt 98,Midfielder,14.0,466.0,11.0,2.0,"['Right Midfield', 'Left Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Left Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield']",5.177777777777778,bundesliga
Mario Götze,Germany,Bayern Munich,Forward,14.0,955.0,3.0,4.0,"['Right Center Midfield', 'Right Wing Back', 'Left Midfield', 'Right Wing', 'Center Forward', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Midfield']","['Right Center Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield', 'Center Forward', 'Left Center Midfield', 'Right Attacking Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Wing Back', 'Right Wing', 'Left Center Midfield', 'Left Wing', 'Left Wing', 'Right Wing', 'Center Forward', 'Left Wing', 'Right Wing Back', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing Back', 'Right Center Midfield', 'Right Midfield', 'Left Midfield']",10.61111111111111,bundesliga
Mario Vrančić,Bosnia and Herzegovina,Darmstadt 98,Midfielder,22.0,1053.0,10.0,11.0,"['Right Center Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield']",11.7,bundesliga
Marius Gersbeck,Germany,Hertha Berlin,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Marius Wolf,Germany,Hannover 96,Midfielder,2.0,140.0,0.0,2.0,['Left Midfield'],"['Left Midfield', 'Left Midfield']",1.5555555555555556,bundesliga
Mark Uth,Germany,Hoffenheim,Forward,25.0,1433.0,9.0,8.0,"['Right Wing Back', 'Left Midfield', 'Right Wing', 'Center Forward', 'Left Center Midfield', 'Right Attacking Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Back', 'Left Center Forward', 'Right Midfield']","['Right Attacking Midfield', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing Back', 'Right Wing', 'Right Center Forward', 'Right Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Center Forward', 'Right Wing', 'Right Wing', 'Right Center Forward', 'Right Center Forward', 'Right Wing', 'Right Wing', 'Right Midfield', 'Right Midfield', 'Center Forward', 'Right Center Forward', 'Left Midfield', 'Left Center Midfield', 'Right Midfield', 'Left Center Forward', 'Left Back', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Right Midfield', 'Left Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward']",15.922222222222222,bundesliga
Markus Feulner,Germany,Augsburg,Forward,20.0,1196.0,9.0,2.0,"['Right Back', 'Right Center Back', 'Right Wing', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Back', 'Left Defensive Midfield']","['Left Back', 'Right Back', 'Right Back', 'Left Defensive Midfield', 'Right Back', 'Left Defensive Midfield', 'Right Back', 'Right Center Back', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Wing', 'Left Defensive Midfield', 'Left Back', 'Right Wing', 'Right Defensive Midfield', 'Right Wing', 'Left Back', 'Right Back', 'Left Wing', 'Left Back', 'Right Defensive Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Left Back']",13.28888888888889,bundesliga
Markus Suttner,Austria,Ingolstadt,Defender,18.0,1347.0,3.0,3.0,"['Right Back', 'Left Back']","['Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",14.966666666666667,bundesliga
Marlon Frey,Germany,Bayer Leverkusen,Midfielder,9.0,266.0,7.0,2.0,"['Left Center Back', 'Right Back', 'Right Center Back', 'Right Defensive Midfield', 'Center Forward', 'Left Defensive Midfield']","['Right Back', 'Left Center Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Center Forward', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",2.9555555555555557,bundesliga
Marlon Ritter,Germany,Borussia Mönchengladbach,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Mart Ristl,Germany,VfB Stuttgart,Midfielder,3.0,52.0,3.0,0.0,"['Left Center Back', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield']","['Left Center Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield']",0.5777777777777777,bundesliga
Martin Harnik,Austria,VfB Stuttgart,Forward,19.0,1021.0,8.0,5.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Wing Back', 'Left Midfield', 'Right Wing', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Midfield']","['Right Center Forward', 'Right Midfield', 'Right Wing', 'Center Forward', 'Right Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Center Defensive Midfield', 'Right Center Forward', 'Center Defensive Midfield', 'Left Center Forward', 'Right Center Midfield', 'Left Midfield', 'Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Wing', 'Right Wing', 'Right Center Midfield', 'Left Center Back', 'Right Wing Back', 'Right Center Forward', 'Right Center Forward', 'Right Midfield', 'Right Center Forward', 'Right Center Forward']",11.344444444444445,bundesliga
Martin Hinteregger,Austria,Borussia Mönchengladbach,Defender,10.0,669.0,4.0,1.0,"['Left Center Back', 'Right Defensive Midfield', 'Left Wing Back', 'Left Back', 'Left Defensive Midfield']","['Left Defensive Midfield', 'Left Back', 'Left Center Back', 'Left Wing Back', 'Left Center Back', 'Left Wing Back', 'Left Back', 'Left Wing Back', 'Left Center Back', 'Right Defensive Midfield', 'Left Center Back', 'Left Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",7.433333333333334,bundesliga
Martin Stranzl,Austria,Borussia Mönchengladbach,Defender,4.0,167.0,2.0,1.0,"['Right Center Forward', 'Left Defensive Midfield', 'Right Center Back']","['Right Center Forward', 'Right Center Back', 'Right Center Back', 'Left Defensive Midfield', 'Right Center Back', 'Right Center Back']",1.8555555555555556,bundesliga
Marvin Friedrich,Germany,Schalke 04,Forward,2.0,8.0,2.0,0.0,"['Center Forward', 'Right Center Back', 'Right Wing']","['Right Wing', 'Right Center Back', 'Center Forward']",0.08888888888888889,bundesliga
Marvin Matip,Cameroon,Ingolstadt,Defender,33.0,2927.0,1.0,0.0,"['Left Center Back', 'Right Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back']",32.522222222222226,bundesliga
Marvin Plattenhardt,Germany,Hertha Berlin,Defender,33.0,2970.0,0.0,0.0,"['Left Wing Back', 'Left Back']","['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back']",33.0,bundesliga
Marvin Schulz,Germany,Borussia Mönchengladbach,Midfielder,8.0,407.0,4.0,0.0,"['Left Center Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Left Wing Back', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Wing Back', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Center Back', 'Right Center Back', 'Right Center Back']",4.522222222222222,bundesliga
Marvin Wanitzek,Germany,VfB Stuttgart,Midfielder,1.0,7.0,1.0,0.0,['Right Defensive Midfield'],['Right Defensive Midfield'],0.07777777777777778,bundesliga
Marwin Hitz,Switzerland,Augsburg,Goalkeeper,33.0,2966.0,0.0,1.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",32.955555555555556,bundesliga
Mathew Leckie,Australia,Ingolstadt,Forward,32.0,2481.0,4.0,10.0,"['Right Center Midfield', 'Left Midfield', 'Right Wing', 'Center Forward', 'Left Center Midfield', 'Right Center Forward', 'Left Wing', 'Left Center Forward', 'Right Midfield']","['Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Left Wing', 'Center Forward', 'Left Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Left Midfield', 'Right Midfield', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Center Forward', 'Left Wing', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Wing']",27.566666666666666,bundesliga
Matija Nastasić,Serbia,Schalke 04,Defender,1.0,16.0,0.0,1.0,['Left Center Back'],"['Left Center Back', 'Left Center Back']",0.17777777777777778,bundesliga
Mats Hummels,Germany,Borussia Dortmund,Defender,30.0,2495.0,1.0,4.0,"['Left Center Back', 'Right Defensive Midfield', 'Left Wing']","['Left Center Back', 'Left Wing', 'Left Center Back', 'Left Center Back', 'Right Defensive Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",27.72222222222222,bundesliga
Matthias Ginter,Germany,Borussia Dortmund,Defender,24.0,1893.0,3.0,3.0,"['Left Center Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Wing Back', 'Right Back', 'Right Center Back', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Back', 'Center Attacking Midfield', 'Left Back', 'Left Defensive Midfield']","['Right Back', 'Right Center Back', 'Left Center Back', 'Right Back', 'Left Back', 'Right Wing Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Center Back', 'Center Back', 'Right Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Back', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Defensive Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Center Defensive Midfield', 'Right Back']",21.033333333333335,bundesliga
