player_id;short_name;club_name;age;overall;player_positions;preferred_foot;nationality_name;value_eur;wage_eur;international_reputation
224487;E. Brophy;Ross County;27;64;ST;Right;Scotland;625.0 k;2999;1
224544;Zhao Honglue;Cangzhou Mighty Lions;33;64;LWB, LB;Left;China PR;300.0 k;2999;1
224870;D. Johnson;Walsall;30;64;ST;Left;England;575.0 k;5999;1
225213;G. Singh Sandhu;Bengaluru;31;64;GK;Right;India;300.0 k;1499;1
225279;C. McGrandles;Charlton Athletic;27;64;CM, CDM;Right;Scotland;625.0 k;3999;1
225515;B. Oyarzo;Ñublense;27;64;ST, RW, RM;Right;Chile;625.0 k;2999;1
225650;T. King;Wolverhampton Wanderers;28;64;GK;Right;Wales;425.0 k;10.0 k;1
225828;J. Susvielles;Barracas Central;32;64;ST;Right;Argentina;475.0 k;3999;1
225976;S. Mandash;Al Fayha;28;64;RM, LM;Left;Saudi Arabia;600.0 k;6999;1
226651;Kim Min Hyeok;Ulsan;30;64;CM, CDM, ST;Right;Korea Republic;550.0 k;3999;1
226958;Ronivaldo;Blau-Weiß Linz;34;64;ST;Right;Brazil;275.0 k;3999;1
227150;M. Poletanović;Zagłębie Lubin;29;64;CM, CDM;Right;Serbia;575.0 k;3999;1
227945;S. Findlay;Kilmarnock;27;64;CB;Left;Scotland;550.0 k;3999;1
227953;P. McMullan;Derry City;27;64;RM, RW;Right;Scotland;625.0 k;1999;1
228033;Chi Zhongguo;Beijing Guoan;33;64;CM, CDM;Right;China PR;350.0 k;5999;1
228171;C. Ikonomidis;Melbourne Victory;28;64;RM, LM, ST;Right;Australia;600.0 k;2999;1
228261;V. Moren;HJK;32;64;CB;Right;Finland;375.0 k;1499;1
228482;L. Ferrone;Racing Ferrol;30;64;RB, CB;Right;Italy;500.0 k;2999;1
228632;M. Ajani;Hallescher FC;29;64;RM, LM, RB;Right;Germany;575.0 k;1949;1
228668;M. Taylor;Forest Green Rovers;33;64;ST;Right;England;375.0 k;5999;1
228880;D. Di Molfetta;FeralpiSalò;27;64;CAM, LW;Right;Italy;625.0 k;1999;1
228935;M. Engelhardt;Holstein Kiel;30;64;GK;Right;Germany;400.0 k;4999;1
229057;O. Çelik;Samsunspor;31;64;CDM, CB, CM;Right;Turkey;400.0 k;3999;1
229123;R. Broom;Fleetwood Town;26;64;CM, RWB;Right;Wales;625.0 k;3999;1
229227;R. Leszczyński;Śląsk Wrocław;31;64;GK;Right;Poland;300.0 k;2999;1
229251;V. Mogoș;CFR Cluj;30;64;RB, CB, RM;Right;Romania;500.0 k;4999;1
229398;H. McKirdy;Hibernian;26;64;RM, RW, ST;Right;England;650.0 k;2999;1
229416;Morillas;Alcorcón;36;64;LB, CB;Left;Spain;130.0 k;2999;1
229518;Manel Royo;Almere City;29;64;LB, CB;Left;Spain;525.0 k;2999;1
229694;Moon Seon Min;Jeonbuk Motors;31;64;LM, RM;Right;Korea Republic;475.0 k;3999;1
229815;N. Antonitsch;Elversberg;31;64;CB;Right;Austria;400.0 k;3999;1
230126;J. Brophy;Cambridge United;28;64;RM, LM, LWB;Left;England;600.0 k;2999;1
230174;Peter Abradanel;América Mineiro;39;64;GK;Right;Brazil;60.0 k;2999;1
230303;Marcelo Vildeia;Botafogo;27;64;ST;Right;Brazil;625.0 k;6999;1
230306;Míchel Zabaco;NorthEast United;34;64;CB, LB;Left;Spain;190.0 k;1499;1
230412;Mateus Couteira;Goiás;27;64;CB;Right;Brazil;550.0 k;3999;1
230512;Flávio Triginho;América Mineiro;27;64;ST;Right;Brazil;625.0 k;5999;1
230963;Rivaldinho;SSC Farul;28;64;ST;Right;Brazil;600.0 k;4999;1
231555;J. Reichert;Ulm;31;64;CB;Right;Germany;400.0 k;1649;1
231634;T. Uskok;Macarthur;32;64;CB;Right;Australia;375.0 k;1999;1
231948;B. Hines-Ike;DC United;28;64;CB;Right;United States;500.0 k;2999;1
231987;T. Washington;Nashville SC;29;64;LB, LM, LWB;Left;United States;525.0 k;2999;1
232017;Tony Alfaro;LA Galaxy;30;64;CB;Left;Mexico;475.0 k;2999;1
232083;J. Yaro;Saint Louis City;29;64;CB;Right;Ghana;500.0 k;2999;1
232166;F. Herbers;Chicago Fire;29;64;CAM, CM, CDM;Right;Germany;575.0 k;2999;1
232295;F. Bejan;Hermannstadt;32;64;CB;Right;Romania;375.0 k;2999;1
232697;L. Geminiani;Patronato;32;64;RB, LB;Right;Argentina;400.0 k;3999;1
233006;D. Jakubik;Radomiak Radom;33;64;RB;Right;Poland;300.0 k;2999;1
233040;J. Augustinsson;Rosenborg;27;64;LB, CB;Left;Sweden;575.0 k;2999;1
233379;N. Castro;Brann;27;64;LW;Right;Chile;625.0 k;1999;1
233719;Piao Shihao;Cangzhou Mighty Lions;31;64;RWB, CM;Right;China PR;425.0 k;2999;1
233879;D. Florea;Voluntari;35;64;ST, CF;Right;Romania;250.0 k;3999;1
234496;O. Bogle;Newport County;29;64;ST;Left;England;575.0 k;3999;1
235252;A. Arroyo;Monagas;29;64;ST, RW;Right;Panama;575.0 k;1499;1
235269;S. Balaure;Hermannstadt;27;64;RW;Right;Romania;625.0 k;2999;1
235313;A. Calcan;Universitatea Cluj;29;64;LM, CAM;Right;Romania;575.0 k;2999;1
235324;R. Niemeijer;RKC Waalwijk;28;64;CAM, CF;Right;Netherlands;600.0 k;3999;1
235751;B. Nastić;Jagiellonia Białystok;28;64;CB, LB;Left;Bosnia and Herzegovina;500.0 k;2999;1
236168;Raphael Doninho;Botafogo;23;64;CAM;Right;Brazil;675.0 k;5999;1
236196;Nito Carbelho;Fluminense;31;64;ST, CAM;Right;Brazil;500.0 k;6999;1
236735;Josué Dorrio;Amorebieta;29;64;RM, RB;Right;Spain;575.0 k;2999;1
236989;S. Richey;Chicago Fire;31;64;GK;Right;United States;300.0 k;2999;1
237397;B. Kallman;Minnesota United;32;64;CB;Right;United States;375.0 k;2999;1
237417;C. Carp;UTA Arad;29;64;CDM, CM, CB;Right;Moldova;500.0 k;2999;1
237923;A. Domínguez;Barracas Central;26;64;ST;Right;Argentina;650.0 k;3999;1
238686;P. Sohm;Waldhof Mannheim;31;64;ST;Right;Germany;500.0 k;2999;1
238938;B. Girth;MSV Duisburg;31;64;ST;Right;Germany;500.0 k;1999;1
239182;M. Fritz;Viktoria Köln;29;64;CB, CDM;Right;Germany;500.0 k;2999;1
239504;J. Gordon;Burton Albion;28;64;ST;Right;England;600.0 k;2999;1
240258;O. Sangante;Dunkerque;32;64;CB, CDM;Right;Guinea Bissau;375.0 k;1999;1
241058;R. Callachan;Ross County;29;64;CDM, CAM, CM;Right;Scotland;500.0 k;2999;1
241133;J. Colina;Academia Puerto Cabello;36;64;CDM, CM;Right;Venezuela;110.0 k;1499;1
241349;Tian Yinong;Tianjin Jinmen Tiger;32;64;CDM, CM;Right;China PR;400.0 k;2999;1
241475;P. Soiri;HJK;28;64;RW, LW, RB;Right;Finland;600.0 k;1499;1
241648;B. Janošević;AIK;33;64;GK;Right;Serbia;190.0 k;2999;1
241952;R. Spano;Annecy;28;64;ST;Left;France;600.0 k;2999;1
242055;A. Ståhl;Mjällby;28;64;LWB, RWB, ST;Right;Sweden;525.0 k;1999;1
242116;M. Etuin;Concarneau;27;64;RB, CDM, CM;Left;France;575.0 k;1999;1
242276;Wang Ziming;Beijing Guoan;26;64;ST, RM;Right;China PR;650.0 k;5999;1
242312;A. Adam;Al Taawon;28;64;ST;Right;Saudi Arabia;600.0 k;7999;1
242547;J. Scherzer;Wolfsberger AC;27;64;LWB, LB, CB;Left;Austria;575.0 k;3999;1
242624;J. Gallagher;Austin;27;64;LB, RB, RM;Right;Republic of Ireland;575.0 k;2999;1
242716;C. Baird;Houston Dynamo;27;64;RM, ST;Right;United States;625.0 k;2999;1
243622;M. Nottingham;Livingston;34;64;CB;Right;Saint Kitts and Nevis;190.0 k;2999;1
243745;Marcelo Freitas;UTA Arad;29;64;CM, CAM;Right;Brazil;575.0 k;2999;1
243841;S. Pittman;Livingston;30;64;CM, RW, CF;Right;Scotland;550.0 k;2999;1
243992;T. Corbaz;Winterthur;29;64;CDM, CM;Right;Switzerland;500.0 k;2999;1
244054;S. Finley;Bristol Rovers;30;64;CM;Right;England;550.0 k;3999;1
244258;D. Zagorac;Dinamo Zagreb;36;64;GK;Right;Croatia;60.0 k;1499;1
244415;T. Rotter;Hartberg;31;64;CB;Right;Austria;400.0 k;3999;1
244419;C. Ilić;Dinamo Bucureşti;26;64;CM;Left;Croatia;625.0 k;2999;1
244837;Lee Si Young;Seoul;26;64;RB, RWB;Right;Korea Republic;575.0 k;2999;1
244978;D. Schwizer;Lausanne Sport;27;64;LM, LWB;Left;Switzerland;625.0 k;3999;1
246911;F. Sjølstad;HamKam;29;64;CDM, CB;Right;Norway;500.0 k;1999;1
247078;F. Drinkuth;VfB Lübeck;28;64;LM, ST, CAM;Right;Germany;600.0 k;1999;1
247195;Liu Yun;Changchun Yatai;28;64;RM, LM, RWB;Left;China PR;600.0 k;5999;1
247993;P. Petrescu;Hermannstadt;30;64;RW, CM;Right;Romania;575.0 k;2999;1
248009;J. Rodríguez;Sepsi;33;64;CDM, CM;Right;Argentina;300.0 k;3999;1
248043;G. Vașvari;CSM Politehnica Iași;36;64;CDM, CM;Right;Romania;110.0 k;1999;1
248061;C. Bărbuț;Hermannstadt;28;64;RW, RM, LW;Right;Romania;600.0 k;2999;1
248097;C. Belu-Iordache;CSM Politehnica Iași;29;64;RB;Right;Romania;525.0 k;2999;1
248112;I. Vînă;SSC Farul;28;64;CM, RW;Left;Romania;575.0 k;3999;1
248311;Tiri;Mumbai City;31;64;CB;Left;Spain;400.0 k;1799;1
248718;J. Iredale;Bolton Wanderers;27;64;LWB, CB;Left;Australia;575.0 k;3999;1
248834;Gonçalo Gregório;Dinamo Bucureşti;28;64;ST;Right;Portugal;600.0 k;2999;1
250758;F. Blake-Tracy;Swindon Town;27;64;CB, LB;Left;England;550.0 k;3999;1
250953;J. Holúbek;Piast Gliwice;32;64;LB, LM;Left;Slovakia;400.0 k;2999;1
251042;D. Dumitrașcu;UTA Arad;28;64;LB, LM;Left;Romania;525.0 k;2999;1
251364;T. Huk;Piast Gliwice;28;64;CB;Right;Slovakia;500.0 k;2999;1
251817;J. Ruiz Gomez;Delfin;29;64;ST, LW, LM;Right;Argentina;575.0 k;1499;1
253045;C. Flores;Estudiantes Mérida;35;64;CDM, CM, LM;Left;Venezuela;160.0 k;1499;1
253263;C. González;General Caballero JLM;33;64;ST;Right;Paraguay;375.0 k;1499;1
253562;H. Zeta;Deportivo Binacional;29;64;ST;Right;Peru;575.0 k;1499;1
253879;L. Bolívar;Metropolitanos;33;64;RB, LB;Right;Venezuela;300.0 k;1499;1
253913;I. Antón;Metropolitanos;35;64;ST, CF;Right;Venezuela;250.0 k;1499;1
254368;L. Arce;Barcelona Guayaquil;29;64;CDM, CM;Right;Ecuador;500.0 k;1499;1
255737;A. Liljenbäck;Varberg BoIS;28;64;RWB, RB, LWB;Right;Sweden;525.0 k;1999;1
255892;E. Arauz;Guabirá;33;64;GK;Right;Bolivia;190.0 k;1499;1
255962;R. Cáceres;Guaraní;31;64;RB;Right;Paraguay;425.0 k;1499;1
257144;P. Hobsch;Unterhaching;28;64;ST;Right;Germany;600.0 k;1849;1
257414;P. Ba;Concarneau;30;64;ST;Right;Mauritania;575.0 k;5999;1
257575;Pedro Capó;Eldense;32;64;CB;Right;Spain;375.0 k;2999;1
257863;C. Hall;Colchester United;30;64;CB;Left;England;475.0 k;2999;1
259010;Marcelo Lopes;Voluntari;29;64;RM, CF;Right;Cape Verde Islands;575.0 k;4999;1
260270;L. Hurtado;Palmaflor del Trópico;29;64;CM, LM, RM;Left;Bolivia;575.0 k;1499;1
260512;F. Abastoflor;Guabirá;30;64;ST, LW, CAM;Right;Bolivia;575.0 k;1499;1
260868;R. Pedrozo;Tacuary;26;64;LB;Right;Paraguay;575.0 k;1499;1
262617;H. Bilazer;Ankaragücü;28;64;RB;Right;Turkey;525.0 k;3999;1
263708;Rai Marchán;Melbourne Victory;29;64;CDM, CM;Right;Spain;500.0 k;2999;1
265502;J. Vera;General Caballero JLM;32;64;CM, CDM;Right;Paraguay;450.0 k;1499;1
266336;P. Vaitsiakhovich;Värnamo;33;64;GK;Right;Belarus;190.0 k;1799;1
267688;K. Onsrud;HamKam;28;64;CM;Left;Norway;575.0 k;1999;1
268286;Rodrigo Henrique;Meizhou Hakka;29;64;CAM, LM;Right;Brazil;575.0 k;3999;1
268674;A. Gabrielloni;Como;28;64;ST;Right;Italy;600.0 k;1999;1
268746;G. Lunetta;Südtirol;26;64;LM;Left;Italy;650.0 k;1999;1
269285;K. Testud;Annecy;31;64;RM, RW;Right;France;475.0 k;2999;1
270014;T. Deniz;Hallescher FC;29;64;CAM, CM;Right;Germany;575.0 k;1949;1
272647;A. Paananen;HJK;30;64;CM, CAM;Right;Finland;550.0 k;1499;1
272809;K. Djoco;Bastia;27;64;ST, LW;Right;France;625.0 k;2999;1
273591;V. Granath;Halmstad;29;64;ST;Left;Sweden;575.0 k;1999;1
273622;K. Wołkowicz;Stal Mielec;28;64;LWB, LM;Left;Poland;525.0 k;1999;1
275055;M. Hing-Glover;Shanghai Shenhua;28;64;RB;Right;United States;525.0 k;4999;1
275225;A. Roman;CSM Politehnica Iași;29;64;CAM, CM;Left;Romania;575.0 k;2999;1
275986;Álex Sancris;Burgos;26;64;RM, LM;Right;Spain;650.0 k;2999;1
276000;D. Guglielmotti;Lecco;29;64;RM, RB;Right;Italy;575.0 k;1999;1
276036;L. Pinzauti;Lecco;28;64;ST;Right;Italy;600.0 k;1999;1
276458;L. Angelini;Central Cordoba SdE;28;64;LB;Left;Argentina;525.0 k;3999;1
276802;L. Giudici;Lecco;31;64;LM, RM;Right;Italy;475.0 k;1999;1
266237;P. Wanner;Elversberg;17;63;CAM, LM, RM;Left;Germany;1.5 mio;1999;1
274246;L. Miley;Newcastle United;17;63;CM, CDM, CAM;Right;England;1.5 mio;2999;1
273998;André Gomes;Benfica;18;63;GK;Left;Portugal;1.4 mio;1499;1
276602;A. Ouédraogo;Schalke 04;17;63;CM, CAM;Right;Germany;1.5 mio;1499;1
277811;M. De Amorim;Bordeaux;18;63;CM, CAM;Right;France;1.5 mio;1699;1
256500;N. Collins;Eintracht Frankfurt;19;63;CB;Right;Germany;1.2 mio;3999;1
270206;M. Joseph;Leeds United;19;63;ST;Right;England;1.3 mio;6999;1
270964;J. Bellingham;Sunderland;17;63;CAM, CM;Right;England;1.2 mio;1899;1
275328;C. Uzun;Nürnberg;17;63;CAM, ST;Right;Turkey;1.2 mio;1499;1
259240;A. Wharton;Blackburn Rovers;19;63;CDM, CM;Left;England;1.2 mio;4999;1
266605;C. Wiley;Atlanta United;18;63;LM, LB;Left;United States;1.2 mio;1649;1
268460;G. Kuol;FC Volendam;18;63;RM;Right;Australia;1.2 mio;6999;1
270517;D. Luna;Real Salt Lake;19;63;LM;Right;United States;1.2 mio;1999;1
270617;A. Murphy;Newcastle United;19;63;CB, LB;Left;Republic of Ireland;1.2 mio;8999;1
271543;A. Tsarenko;Dynamo Kyiv;19;63;CAM;Right;Ukraine;1.2 mio;1499;1
272445;Álvaro;Real Madrid;18;63;ST, LW;Left;Uruguay;1.2 mio;10.0 k;1
272958;R. Owusu-Oduro;AZ Alkmaar;18;63;GK;Right;Netherlands;1.1 mio;1499;1
273621;J. Beadle;Oxford United;18;63;GK;Right;England;1.1 mio;1999;1
278077;R. Fogliata;Brescia;19;63;CM, CAM;Right;Italy;1.2 mio;1649;1
256488;M. Cox;Bristol Rovers;20;63;GK;Right;England;1.1 mio;5999;1
257400;Y. Ayari;Coventry City;19;63;CM, CAM;Right;Sweden;1.2 mio;8999;1
259442;R. van den Berg;Middlesbrough;18;63;CB;Right;Netherlands;1.1 mio;2999;1
262056;T. Sander;København;18;63;GK;Right;Denmark;1.1 mio;1499;1
263169;F. Stevanović;RKC Waalwijk;20;63;LM, RM;Right;Serbia;1.3 mio;14.0 k;1
263640;A. Milambo;Feyenoord;18;63;CAM, CM;Right;Netherlands;1.2 mio;1999;1
264490;Noel;Real Madrid;20;63;ST, RW;Right;Spain;1.3 mio;18.0 k;1
265412;H. Vale;Bristol Rovers;19;63;CAM, RW;Left;England;1.2 mio;1999;1
265696;O. Rosengren;Malmö FF;20;63;CM;Right;Sweden;1.3 mio;1999;1
265788;Z. Iqbal;FC Utrecht;20;63;CM, CAM;Right;Iraq;1.3 mio;3999;1
266145;C. Wehbe;Real Oviedo;18;63;RB, RWB;Right;Dominican Republic;1.2 mio;1599;1
268618;L. Audoor;Kortrijk;19;63;CM, CDM;Right;Belgium;1.2 mio;3999;1
268630;I. Price;Standard Liège;19;63;CM;Right;Northern Ireland;1.2 mio;2999;1
271291;Martim Tavares;Boavista;19;63;ST;Right;Portugal;1.3 mio;2999;1
272365;S. Armstrong;Queens Park Rangers;20;63;ST, LW;Right;Republic of Ireland;1.3 mio;3999;1
272726;G. Ambrosino;Catanzaro;19;63;ST;Right;Italy;1.3 mio;6999;1
273965;M. Gómez;Huracán;19;63;LM;Right;Argentina;1.2 mio;2999;1
276358;G. Ranos;Borussia Mönchengladbach;19;63;ST;Right;Armenia;1.3 mio;4999;1
276695;S. Charles;Southampton;19;63;CDM, CB, CM;Right;Northern Ireland;1.2 mio;4999;1
256194;P. Delgado;Independiente del Valle;19;63;CDM, CM;Right;Ecuador;1.2 mio;1499;1
257353;W. Bondo;Monza;19;63;CM, RM;Right;France;1.2 mio;5999;1
260635;J. Neal;LA Galaxy;19;63;CB;Right;United States;1.2 mio;1899;1
261407;K. Pinargote;Independiente del Valle;20;63;GK;Right;Ecuador;1.1 mio;1499;1
265738;R. Amane;Häcken;20;63;CM;Right;Côte d'Ivoire;1.3 mio;1999;1
266099;P. Pagis;Lorient;20;63;ST, RM;Right;France;1.3 mio;4999;1
266467;J. Seelt;Sunderland;20;63;CB;Right;Netherlands;1.2 mio;5999;1
267868;S. Braybrooke;Leicester City;19;63;CM, CDM;Right;England;1.2 mio;5999;1
269182;A. Raimondo;Ternana;19;63;ST;Left;Italy;1.3 mio;4999;1
269186;O. Óskarsson;København;18;63;ST;Right;Iceland;1.2 mio;2999;1
269230;N. Sadiki;Union Saint-Gilloise;18;63;RB, RM, CB;Right;Belgium;1.2 mio;1899;1
270209;D. Gyabi;Leeds United;19;63;CDM, CM;Right;England;1.2 mio;4999;1
271458;Y. Okou;Monaco;20;63;CB;Left;France;1.2 mio;6999;1
272770;J. Cabezas;New York RB;19;63;ST;Left;Colombia;1.3 mio;5999;1
272980;O. Aertssen;Ajax;18;63;CB;Right;Netherlands;1.1 mio;1849;1
274209;Carlos Álvarez;Levante;19;63;CAM, RM, LM;Left;Spain;1.2 mio;1999;1
274486;Marvel;Real Madrid;20;63;CB;Left;Spain;1.2 mio;15.0 k;1
275054;E. Ocampo;Atlético Nacional;19;63;RB;Right;Colombia;1.2 mio;1599;1
275233;M. Kowalczyk;Brøndby;19;63;CM, CDM;Right;Poland;1.2 mio;2999;1
277197;D. Castillo;Shakhtar Donetsk;19;63;CDM;Right;Ecuador;1.2 mio;1499;1
256358;J. Garrett;Blackburn Rovers;20;63;CDM, CM;Left;England;1.1 mio;6999;1
259405;Zarzana;Sevilla;21;63;RW, LW, CAM;Right;Spain;1.2 mio;4999;1
260001;N. Eile;Mjällby;20;63;CB;Right;Sweden;1.1 mio;1999;1
260235;M. Diambou;Salzburg;20;63;CDM;Right;Mali;1.1 mio;3999;1
261766;A. Hountondji;Rodez;20;63;RM, ST, LM;Right;France;1.2 mio;1999;1
262588;A. Busch;Silkeborg;19;63;CB;Right;Denmark;1.1 mio;1999;1
263054;I. Ćubelić;Hajduk Split;20;63;CAM, CDM;Right;Croatia;1.2 mio;1499;1
263245;T. Pieńko;Zagłębie Lubin;19;63;CAM, LM, ST;Right;Poland;1.1 mio;1999;1
263707;M. Wasinski;Kortrijk;19;63;CB;Right;Belgium;1.1 mio;2999;1
264294;M. Løvik;Molde;19;63;LWB;Left;Norway;1.1 mio;1749;1
265431;E. Radaslavescu;FCSB;18;63;CM, CAM;Right;Romania;1.1 mio;1999;1
265468;D. Taylor;Wycombe Wanderers;19;63;ST;Right;Northern Ireland;1.1 mio;8999;1
268912;M. Turk;Parma;19;63;GK;Left;Slovenia;1.0 mio;1499;1
270636;E. Camara;Udinese;20;63;CDM, CM;Left;France;1.1 mio;2999;1
272455;Pablo Marín;Real Sociedad;19;63;CAM, CM;Right;Spain;1.1 mio;3999;1
273827;G. Puerta;Bayer 04 Leverkusen;19;63;CM, CDM;Right;Colombia;1.1 mio;5999;1
275163;R. Belahyane;Nice;19;63;CDM, CM;Right;France;1.1 mio;4999;1
275180;T. Servín;Guaraní;20;63;CB;Left;Paraguay;1.1 mio;1499;1
256556;B. Chrisene;Aston Villa;19;63;LWB, LB;Left;England;1.1 mio;7999;1
256778;A. Lind;Silkeborg;21;63;ST;Right;Denmark;1.2 mio;2999;1
258311;K. Trelowski;Śląsk Wrocław;19;63;GK;Right;Poland;1.0 mio;1699;1
261183;G. Álvez;Central Cordoba SdE;19;63;RM, LM, ST;Right;Argentina;1.1 mio;2999;1
262862;P. Loretz;Luzern;20;63;GK;Right;Switzerland;1.0 mio;1999;1
262889;A. Garcia MacNulty;PEC Zwolle;20;63;CB;Left;Republic of Ireland;1.1 mio;2999;1
263239;Renato Júnior;Viborg;21;63;ST;Right;Brazil;1.2 mio;2999;1
264416;M. Benita;Excelsior;19;63;RB, RM;Right;Netherlands;1.1 mio;2999;1
264735;Ricard Artero;Girona;20;63;CAM, RM;Right;Spain;1.2 mio;4999;1
266033;D. Edelman;New York RB;20;63;CDM, CM;Right;United States;1.1 mio;1999;1
266050;J. Ceesay;Norrköping;21;63;CM;Right;Gambia;1.2 mio;1999;1
271399;A. Oliveri;Catanzaro;20;63;RM;Right;Italy;1.2 mio;1699;1
274144;L. Montenegro;Newell's Old Boys;20;63;CM, LM, LW;Right;Argentina;1.2 mio;2999;1
277373;Y. Kabadayi;Schalke 04;19;63;LW, RW;Right;Germany;1.1 mio;7999;1
277809;K. Sano;NEC;19;63;CAM;Right;Japan;1.1 mio;1999;1
245485;P. Samiec-Talar;Śląsk Wrocław;21;63;RM, CF;Left;Poland;1.2 mio;2999;1
253758;M. Lixandru;FCSB;22;63;CDM, CM;Right;Romania;1.1 mio;3999;1
254503;A. Descotte;FC Utrecht;19;63;ST;Right;Belgium;1.1 mio;2999;1
257676;I. Mammini;Gimnasia La Plata;20;63;ST;Right;Argentina;1.2 mio;3999;1
258125;A. Baldi;Tigre;21;63;CDM;Left;Argentina;1.1 mio;2999;1
258708;B. Balogh;Parma;21;63;CB;Right;Hungary;1.1 mio;1749;1
260014;T. Civeja;Saarbrücken;21;63;CM;Right;Germany;1.2 mio;1999;1
260379;N. Shamoun;Kalmar;20;63;LW, ST;Right;Sweden;1.2 mio;1849;1
261025;D. Scarlett;Ipswich Town;19;63;ST;Right;England;1.1 mio;9999;1
263851;A. Paulsen;Wellington Phoenix;20;63;GK;Right;New Zealand;1.0 mio;1549;1
264200;C. Humphreys;Ipswich Town;19;63;CM, CDM;Left;England;1.1 mio;2999;1
269854;I. Lomami;Laval;19;63;RB;Right;France;1.1 mio;3999;1
269888;M. Polster;Austria Wien;20;63;LM, LW;Left;Austria;1.2 mio;3999;1
270928;S. Ottiger;Luzern;20;63;RB;Right;Switzerland;1.1 mio;2999;1
271305;M. De Lima;Bordeaux;19;63;RW;Right;France;1.1 mio;1999;1
271494;J. Persson;Vitesse;20;63;ST;Right;Sweden;1.2 mio;3999;1
271631;J. Asprilla;Atlético Nacional;20;63;LM;Right;Colombia;1.2 mio;1949;1
272835;H. Picard;Guingamp;20;63;LM, CM;Right;France;1.2 mio;1999;1
273842;E. Irala;San Lorenzo;18;63;CDM, CM;Right;Argentina;1.1 mio;1799;1
274528;L. Schouten;AZ Alkmaar;19;63;CDM, CM, CB;Right;Netherlands;1.1 mio;1999;1
275024;J. Kalumba;Angers SCO;18;63;LB;Left;France;1.1 mio;1499;1
276924;Guga;Portimonense;19;63;RB, RWB, LB;Right;Portugal;1.1 mio;1949;1
277872;R. Kofler;Südtirol;18;63;CDM, CB, CM;Right;Italy;1.1 mio;1499;1
278049;A. Crnac;Raków Częstochowa;19;63;ST, RW;Left;Croatia;1.1 mio;1999;1
246349;D. Markanday;Blackburn Rovers;21;63;RM;Left;England;1.2 mio;6999;1
248493;G. Grubbe;OB;20;63;RB;Right;Denmark;1.1 mio;2999;1
254083;C. Winther;Lyngby;20;63;CM;Right;Denmark;1.2 mio;2999;1
254482;R. Jones;Peterborough United;20;63;LM, LW, ST;Right;England;1.2 mio;2999;1
254556;K. Nsona;Hertha BSC;21;63;LM, RM;Right;France;1.2 mio;2999;1
254588;B. Koumetio;Dunkerque;20;63;CB;Left;France;1.1 mio;11.0 k;1
256036;A. Baldursson;Elfsborg;21;63;CDM, CM;Right;Iceland;1.1 mio;4999;1
256430;S. Contreras;Magallanes;21;63;ST, RW;Right;Chile;1.2 mio;1749;1
257380;F. Flores;Atlético Tucumán;21;63;CB, RB;Right;Argentina;1.1 mio;2999;1
258037;Álex Blesa;Levante;21;63;CM, CDM;Left;Spain;1.2 mio;2999;1
258679;D. Kruse;Valenciennes;21;63;CM, CDM;Right;Denmark;1.2 mio;1999;1
258763;M. Delanghe;Cercle Brugge;22;63;GK;Right;Belgium;1.0 mio;2999;1
260228;O. Fallenius;Djurgården;21;63;RW, LW;Right;Sweden;1.2 mio;2999;1
260772;W. Carmona;New York RB;20;63;RM, CAM, LW;Left;Venezuela;1.2 mio;1999;1
261244;K. Jelacic;Stabæk;20;63;CAM, LM, CM;Right;Australia;1.2 mio;3999;1
261691;I. Rodríguez;Banfield;21;63;CM, LM;Left;Argentina;1.2 mio;2999;1
263107;N. Kandil;Annecy;21;63;RM, CAM;Left;Morocco;1.2 mio;4999;1
263244;B. Kłudka;Zagłębie Lubin;21;63;RB;Right;Poland;1.1 mio;2999;1
263555;N. Michelis;Osasuna;22;63;CB;Left;Greece;1.1 mio;2999;1
263901;E. Turns;Leyton Orient;20;63;CB;Left;Wales;1.1 mio;9999;1
264050;B. Nokoue;Saint-Étienne;21;63;RB;Right;Cameroon;1.1 mio;1999;1
264170;Luis López;Mirandés;22;63;GK;Right;Spain;1.0 mio;1999;1
264421;T. Small;Southampton;18;63;LWB, LB;Left;England;1.1 mio;2999;1
264752;J. Quiñones;César Vallejo;22;63;CB, LB;Left;Peru;1.1 mio;1499;1
265688;Francisco Meixedo;Porto;22;63;GK;Right;Portugal;1.0 mio;2999;1
268559;D. Portilla;Colo-Colo;19;63;CM;Right;Chile;1.1 mio;2999;1
269406;A. Gorcea;Universitatea Cluj;21;63;GK;Right;Romania;1.0 mio;1849;1
269951;T. Kastanaras;VfB Stuttgart;20;63;ST;Right;Germany;1.2 mio;4999;1
271146;A. Sorrentino;Monza;21;63;GK;Right;Italy;1.0 mio;4999;1
271445;A. Chang;Birmingham City;20;63;CDM, CM;Right;England;1.1 mio;2999;1
271582;C. Da Graça;Amorebieta;21;63;ST;Right;Italy;1.2 mio;1999;1
272568;I. Diakité;Stade de Reims;19;63;RB, CB, RM;Right;Guinea;1.1 mio;2999;1
273875;Álex Valle;Levante;19;63;LB;Left;Spain;1.1 mio;10.0 k;1
274463;C. Konaté;Clermont;19;63;CB, RB;Right;Mali;1.1 mio;2999;1
274648;G. Napa;Emelec;20;63;GK;Right;Ecuador;1.0 mio;1499;1
275432;J. Karseladze;Rio Ave;18;63;LWB;Right;Georgia;1.1 mio;1549;1
275883;B. Oteliță;Sepsi;20;63;RB, LB;Right;Romania;1.1 mio;2999;1
